"sentence_id","token_id","class","before","after"
312,3,"PLAIN","built","built"
312,4,"PLAIN","in","in"
312,5,"PLAIN","dual","dual"
312,6,"PLAIN","microphones","microphones"
312,7,"PLAIN","and","and"
312,8,"PLAIN","Tsugumi","Tsugumi"
312,9,"PLAIN","uses","uses"
312,10,"PLAIN","them","them"
312,11,"PLAIN","when","when"
312,12,"PLAIN","she","she"
312,13,"PLAIN","starts","starts"
312,14,"PLAIN","singing","singing"
312,15,"PLAIN","songs","songs"
312,16,"PLAIN","of","of"
312,17,"PLAIN","her","her"
312,18,"PLAIN","idol","idol"
312,19,"PLAIN","Hatoko","Hatoko"
312,20,"PUNCT",".","."
313,0,"PLAIN","Retrieved","Retrieved"
313,1,"DATE","May 4, 2015","may fourth twenty fifteen"
313,2,"PUNCT",".","."
314,0,"PLAIN","The","The"
314,1,"PLAIN","case","case"
314,2,"PLAIN","received","received"
314,3,"PLAIN","national","national"
314,4,"PLAIN","attention","attention"
314,5,"PUNCT",",",","
314,6,"PLAIN","and","and"
314,7,"PLAIN","five","five"
314,8,"PLAIN","advocates","advocates"
314,9,"PLAIN","supported","supported"
314,10,"PLAIN","the","the"
314,11,"PLAIN","action","action"
314,12,"PLAIN","on","on"
314,13,"PLAIN","behalf","behalf"
314,14,"PLAIN","of","of"
314,15,"PLAIN","Somersett","Somersett"
314,16,"PUNCT",".","."
315,0,"PLAIN","The","The"
315,1,"PLAIN","Daily","Daily"
315,2,"PLAIN","Telegraph","Telegraph"
315,3,"PUNCT",".","."
316,0,"PUNCT","""",""""
316,1,"PLAIN","I","I"
316,2,"PLAIN","Went","Went"
316,3,"PLAIN","Off","Off"
316,4,"PLAIN","and","and"
316,5,"PLAIN","Cried","Cried"
316,6,"PUNCT","""",""""
316,7,"PUNCT","(","("
316,8,"DATE","1968","nineteen sixty eight"
316,9,"PUNCT",")",")"
316,10,"PLAIN","remains","remains"
316,11,"PLAIN","alongside","alongside"
316,12,"PUNCT","""",""""
316,13,"PLAIN","A","A"
316,14,"PLAIN","Knife","Knife"
316,15,"PLAIN","and","and"
316,16,"PLAIN","a","a"
316,17,"PLAIN","Fork","Fork"
316,18,"PUNCT","""",""""
316,19,"PLAIN","as","as"
316,20,"PLAIN","his","his"
316,21,"PLAIN","most","most"
316,22,"PLAIN","fondly","fondly"
316,23,"PLAIN","remembered","remembered"
316,24,"PLAIN","output","output"
316,25,"PUNCT",".","."
317,0,"PLAIN","mr","mister"
317,1,"PLAIN","Doron","Doron"
317,2,"PLAIN","is","is"
317,3,"PLAIN","a","a"
317,4,"PLAIN","regular","regular"
317,5,"PLAIN","lecturer","lecturer"
317,6,"PLAIN","on","on"
317,7,"PLAIN","Hebrew","Hebrew"
317,8,"PLAIN","literature","literature"
317,9,"PLAIN","at","at"
317,10,"LETTERS","UCLA","u c l a"
317,11,"PUNCT",".","."
318,0,"PUNCT","""",""""
318,1,"PLAIN","Palais","Palais"
318,2,"PLAIN","Garnier","Garnier"
318,3,"PUNCT","""",""""
318,4,"PLAIN","at","at"
318,5,"PLAIN","the","the"
318,6,"PLAIN","Paris","Paris"
318,7,"PLAIN","Opera","Opera"
318,8,"PLAIN","website","website"
318,9,"PUNCT",".","."
319,0,"PLAIN","When","When"
319,1,"PLAIN","the","the"
319,2,"PLAIN","war","war"
319,3,"PLAIN","ended","ended"
319,4,"PLAIN","in","in"
319,5,"DATE","1865","eighteen sixty five"
319,6,"PUNCT",",",","
319,7,"PLAIN","the","the"
319,8,"PLAIN","Union","Union"
319,9,"PLAIN","Pacific","Pacific"
319,10,"PLAIN","put","put"
319,11,"PLAIN","extra","extra"
319,12,"PLAIN","labor","labor"
319,13,"PLAIN","on","on"
319,14,"PUNCT",".","."
320,0,"PLAIN","There","There"
320,1,"PLAIN","were","were"
320,2,"PLAIN","also","also"
320,3,"PLAIN","to","to"
320,4,"PLAIN","be","be"
320,5,"PLAIN","three","three"
320,6,"PLAIN","short","short"
320,7,"PLAIN","extensions","extensions"
320,8,"PLAIN","elsewhere","elsewhere"
320,9,"PUNCT",",",","
320,10,"PLAIN","to","to"
320,11,"PLAIN","Carbis","Carbis"
320,12,"PUNCT",",",","
320,13,"PLAIN","to","to"
320,14,"PLAIN","Melangoose","Melangoose"
320,15,"PLAIN","Mill","Mill"
320,16,"PLAIN","and","and"
320,17,"PLAIN","to","to"
320,18,"PLAIN","Treamble","Treamble"
320,19,"PUNCT",".","."
321,0,"PLAIN","He","He"
321,1,"PLAIN","incorporates","incorporates"
321,2,"PLAIN","flora","flora"
321,3,"PLAIN","and","and"
321,4,"PLAIN","faune","faune"
321,5,"PUNCT",",",","
321,6,"PLAIN","and","and"
321,7,"PLAIN","underwater","underwater"
321,8,"PLAIN","life","life"
321,9,"PLAIN","to","to"
321,10,"PLAIN","display","display"
321,11,"PLAIN","his","his"
321,12,"PLAIN","perceptions","perceptions"
321,13,"PLAIN","the","the"
321,14,"PLAIN","places","places"
321,15,"PLAIN","he","he"
321,16,"PLAIN","has","has"
321,17,"PLAIN","experienced","experienced"
321,18,"PUNCT",".","."
322,0,"PLAIN","Greer","Greer"
322,1,"PLAIN","was","was"
322,2,"PLAIN","the","the"
322,3,"PLAIN","site","site"
322,4,"PLAIN","of","of"
322,5,"PLAIN","the","the"
322,6,"PLAIN","City","City"
322,7,"PLAIN","of","of"
322,8,"PLAIN","Hope","Hope"
322,9,"PLAIN","Celebrity","Celebrity"
322,10,"PLAIN","Softball","Softball"
322,11,"PLAIN","Challenge","Challenge"
322,12,"PLAIN","from","from"
322,13,"DATE","1991","nineteen ninety one"
322,14,"PLAIN","to","to"
322,15,"DATE","2014","twenty fourteen"
322,16,"PUNCT",".","."
323,0,"DATE","31 May 2012","the thirty first of may twenty twelve"
323,1,"PUNCT",".","."
324,0,"PLAIN","Philadelphia","Philadelphia"
324,1,"PUNCT",":",":"
324,2,"PLAIN","Elsevier","Elsevier"
324,3,"PLAIN","Saunders","Saunders"
324,4,"PUNCT",".","."
325,0,"PLAIN","He","He"
325,1,"PLAIN","paints","paints"
325,2,"PLAIN","from","from"
325,3,"PLAIN","sight","sight"
325,4,"PLAIN","or","or"
325,5,"PLAIN","experience","experience"
325,6,"PUNCT",".","."
326,0,"PUNCT","""",""""
326,1,"ELECTRONIC","::","::"
326,2,"LETTERS","ISCR","i s c r"
326,3,"DATE","2012","twenty twelve"
326,4,"ELECTRONIC","::","::"
326,5,"PUNCT","""",""""
326,6,"PUNCT",".","."
327,0,"PLAIN","Apart","Apart"
327,1,"PLAIN","from","from"
327,2,"PLAIN","the","the"
327,3,"PLAIN","big","big"
327,4,"PLAIN","names","names"
327,5,"PUNCT",",",","
327,6,"PLAIN","the","the"
327,7,"PLAIN","festival","festival"
327,8,"PLAIN","consolidated","consolidated"
327,9,"PLAIN","itself","itself"
327,10,"PLAIN","as","as"
327,11,"PLAIN","the","the"
327,12,"PLAIN","perfect","perfect"
327,13,"PLAIN","platform","platform"
327,14,"PLAIN","to","to"
327,15,"PLAIN","promote","promote"
327,16,"PLAIN","new","new"
327,17,"PLAIN","bands","bands"
327,18,"PUNCT",".","."
328,0,"PLAIN","This","This"
328,1,"PLAIN","is","is"
328,2,"PLAIN","because","because"
328,3,"PLAIN","they","they"
328,4,"PLAIN","are","are"
328,5,"PLAIN","peaceful","peaceful"
328,6,"PUNCT",".","."
329,0,"PLAIN","The","The"
329,1,"PLAIN","Guardian","Guardian"
329,2,"PUNCT","(","("
329,3,"PLAIN","London","London"
329,4,"PUNCT",")",")"
329,5,"PUNCT",".","."
330,0,"PLAIN","Greg","Greg"
330,1,"PLAIN","Prichard","Prichard"
330,2,"PUNCT","(","("
330,3,"DATE","17 December 2009","the seventeenth of december two thousand nine"
330,4,"PUNCT",")",")"
330,5,"PUNCT",".","."
331,0,"PLAIN","From","From"
331,1,"PLAIN","the","the"
331,2,"DATE","2000","two thousand"
331,3,"PLAIN","census","census"
331,4,"PUNCT",",",","
331,5,"CARDINAL","53","fifty three"
331,6,"PLAIN","or","or"
331,7,"MEASURE","16.4%","sixteen point four percent"
331,8,"PLAIN","were","were"
331,9,"PLAIN","Roman","Roman"
331,10,"PLAIN","Catholic","Catholic"
331,11,"PUNCT",",",","
331,12,"PLAIN","while","while"
331,13,"CARDINAL","186","one hundred eighty six"
331,14,"PLAIN","or","or"
331,15,"MEASURE","57.6%","fifty seven point six percent"
331,16,"PLAIN","belonged","belonged"
331,17,"PLAIN","to","to"
331,18,"PLAIN","the","the"
331,19,"PLAIN","Swiss","Swiss"
331,20,"PLAIN","Reformed","Reformed"
331,21,"PLAIN","Church","Church"
331,22,"PUNCT",".","."
332,0,"PLAIN","Mary","Mary"
332,1,"PLAIN","Grive","Grive"
332,2,"PLAIN","Art","Art"
332,3,"LETTERS","F","F"
332,4,"DIGIT","200","two o o"
332,5,"LETTERS","X","X"
332,6,"PUNCT",".","."
333,0,"PLAIN","On","On"
333,1,"DATE","24 April 350","the twenty fourth of april three fifty"
333,2,"PLAIN","civilians","civilians"
333,3,"PLAIN","started","started"
333,4,"PLAIN","construction","construction"
333,5,"PLAIN","at","at"
333,6,"PLAIN","Vaernes","Vaernes"
333,7,"PUNCT",",",","
333,8,"PLAIN","and","and"
333,9,"PLAIN","within","within"
333,10,"PLAIN","a","a"
333,11,"PLAIN","few","few"
333,12,"PLAIN","days","days"
333,13,"CARDINAL","2,000","two thousand"
333,14,"PLAIN","people","people"
333,15,"PLAIN","were","were"
333,16,"PLAIN","hired","hired"
333,17,"PUNCT",".","."
334,0,"PUNCT","""",""""
334,1,"PLAIN","Yorke","Yorke"
334,2,"PLAIN","and","and"
334,3,"PLAIN","Mid","Mid"
334,4,"PLAIN","North","North"
334,5,"PLAIN","SA","SA"
334,6,"PLAIN","Government","Government"
334,7,"PLAIN","region","region"
334,8,"PUNCT","""",""""
334,9,"PUNCT","(","("
334,10,"LETTERS","PDF","p d f"
334,11,"PUNCT",")",")"
334,12,"PUNCT",".","."
335,0,"PLAIN","Archived","Archived"
335,1,"PLAIN","from","from"
335,2,"PLAIN","the","the"
335,3,"PLAIN","original","original"
335,4,"PLAIN","on","on"
335,5,"DATE","March 23, 2015","march twenty third twenty fifteen"
335,6,"PUNCT",".","."
336,0,"PLAIN","Ayers","Ayers"
336,1,"PUNCT",",",","
336,2,"PLAIN","Andrew","Andrew"
336,3,"PUNCT","(","("
336,4,"DATE","2004","two thousand four"
336,5,"PUNCT",")",")"
336,6,"PUNCT",".","."
337,0,"PLAIN","Verhaeghe","Verhaeghe"
337,1,"PUNCT",",",","
337,2,"PLAIN","Paul","Paul"
337,3,"VERBATIM","&","and"
337,4,"PLAIN","De","De"
337,5,"PLAIN","Ganck","Ganck"
337,6,"PUNCT",",",","
337,7,"PLAIN","Julie","Julie"
337,8,"PUNCT","(","("
337,9,"DATE","2012","twenty twelve"
337,10,"PUNCT",")",")"
337,11,"PUNCT",".","."
338,0,"PUNCT","""",""""
338,1,"PLAIN","We're","We're"
338,2,"PLAIN","heading","heading"
338,3,"PLAIN","into","into"
338,4,"PLAIN","the","the"
338,5,"PLAIN","studio","studio"
338,6,"PLAIN","tomorrow","tomorrow"
338,7,"PLAIN","to","to"
338,8,"PLAIN","record","record"
338,9,"PLAIN","some","some"
338,10,"PLAIN","demos","demos"
338,11,"PLAIN","for","for"
338,12,"PLAIN","album","album"
338,13,"PLAIN","number","number"
338,14,"CARDINAL","2","two"
338,15,"PUNCT","!","!"
338,16,"PUNCT","""",""""
339,0,"PUNCT","""",""""
339,1,"LETTERS","PIALAT","p i a l a t"
339,2,"PLAIN","FILM","FILM"
339,3,"PLAIN","GETS","GETS"
339,4,"PLAIN","TOP","TOP"
339,5,"PLAIN","PRIZE","PRIZE"
339,6,"PLAIN","AT","AT"
339,7,"PLAIN","CANNES","CANNES"
339,8,"PUNCT","""",""""
339,9,"PUNCT",".","."
340,0,"PLAIN","Los","Los"
340,1,"PLAIN","apocrifos","apocrifos"
340,2,"PLAIN","del","del"
340,3,"PLAIN","Sacromonte","Sacromonte"
340,4,"PUNCT","(","("
340,5,"PLAIN","Granada","Granada"
340,6,"PUNCT",")",")"
340,7,"PUNCT",".","."
341,0,"PLAIN","The","The"
341,1,"PLAIN","title","title"
341,2,"PLAIN","is","is"
341,3,"PLAIN","a","a"
341,4,"PLAIN","pun","pun"
341,5,"PLAIN","on","on"
341,6,"PLAIN","the","the"
341,7,"PLAIN","abbreviation","abbreviation"
341,8,"PLAIN","of","of"
341,9,"PLAIN","Eisenstadt","Eisenstadt"
341,10,"PUNCT",",",","
341,11,"PLAIN","as","as"
341,12,"LETTERS","E.","e"
341,13,"PLAIN","S","S"
341,14,"PLAIN","means","means"
341,15,"PUNCT","""",""""
341,16,"PLAIN","fire","fire"
341,17,"PUNCT","""",""""
341,18,"PLAIN","in","in"
341,19,"PLAIN","Hebrew","Hebrew"
341,20,"PUNCT",".","."
342,0,"PLAIN","Water","Water"
342,1,"PLAIN","is","is"
342,2,"PLAIN","not","not"
342,3,"PLAIN","abstracted","abstracted"
342,4,"PLAIN","directly","directly"
342,5,"PLAIN","from","from"
342,6,"PLAIN","the","the"
342,7,"PLAIN","tarn","tarn"
342,8,"PUNCT",",",","
342,9,"PLAIN","but","but"
342,10,"PLAIN","flows","flows"
342,11,"PLAIN","some","some"
342,12,"PLAIN","distance","distance"
342,13,"PLAIN","downriver","downriver"
342,14,"PLAIN","to","to"
342,15,"PLAIN","an","an"
342,16,"PLAIN","off","off"
342,17,"PLAIN","take","take"
342,18,"PLAIN","weir","weir"
342,19,"PUNCT",".","."
343,0,"PLAIN","Sydney","Sydney"
343,1,"PLAIN","Morning","Morning"
343,2,"PLAIN","Herald","Herald"
343,3,"PUNCT","(","("
343,4,"PLAIN","Press","Press"
343,5,"PLAIN","release","release"
343,6,"PUNCT",")",")"
343,7,"PUNCT",".","."
344,0,"PLAIN","De","De"
344,1,"PLAIN","effecten","effecten"
344,2,"PLAIN","van","van"
344,3,"PLAIN","een","een"
344,4,"PLAIN","neoliberale","neoliberale"
344,5,"PLAIN","meritocratie","meritocratie"
344,6,"PLAIN","op","op"
344,7,"PLAIN","identiteit","identiteit"
344,8,"PLAIN","en","en"
344,9,"PLAIN","interpersoonlijke","interpersoonlijke"
344,10,"PLAIN","verhoudingen","verhoudingen"
344,11,"PUNCT",".","."
345,0,"DATE","24 June 2009","the twenty fourth of june two thousand nine"
345,1,"PUNCT",".","."
346,0,"PLAIN","The","The"
346,1,"PLAIN","local","local"
346,2,"PLAIN","community","community"
346,3,"PLAIN","is","is"
346,4,"PLAIN","Tolcarne","Tolcarne"
346,5,"PUNCT",",",","
346,6,"PLAIN","but","but"
346,7,"PLAIN","the","the"
346,8,"LETTERS","GWR","g w r"
346,9,"PLAIN","and","and"
346,10,"PLAIN","later","later"
346,11,"PLAIN","British","British"
346,12,"PLAIN","Railways","Railways"
346,13,"PLAIN","omitted","omitted"
346,14,"PLAIN","the","the"
346,15,"PLAIN","final","final"
346,16,"PUNCT","""",""""
346,17,"PLAIN","e","e"
346,18,"PUNCT","""",""""
346,19,"PUNCT",".","."
347,0,"PLAIN","Orbeanthus","Orbeanthus"
347,1,"PLAIN","is","is"
347,2,"PLAIN","a","a"
347,3,"PLAIN","genus","genus"
347,4,"PLAIN","of","of"
347,5,"PLAIN","flowering","flowering"
347,6,"PLAIN","plants","plants"
347,7,"PLAIN","of","of"
347,8,"PLAIN","the","the"
347,9,"PLAIN","family","family"
347,10,"PLAIN","Apocynaceae","Apocynaceae"
347,11,"PUNCT",",",","
347,12,"PLAIN","first","first"
347,13,"PLAIN","described","described"
347,14,"PLAIN","as","as"
347,15,"PLAIN","a","a"
347,16,"PLAIN","genus","genus"
347,17,"PLAIN","in","in"
347,18,"DATE","1978","nineteen seventy eight"
347,19,"PUNCT",".","."
348,0,"PLAIN","Sixteenth","Sixteenth"
348,1,"PLAIN","Century","Century"
348,2,"PLAIN","Journal","Journal"
348,3,"LETTERS","XXX","x x x"
348,4,"PUNCT",":",":"
348,5,"CARDINAL","4","four"
348,6,"VERBATIM","pp","p p"
348,7,"PUNCT",".","."
349,0,"PLAIN","Mabinay","Mabinay"
349,1,"PLAIN","is","is"
349,2,"PLAIN","situated","situated"
349,3,"PLAIN","roughly","roughly"
349,4,"PLAIN","in","in"
349,5,"PLAIN","the","the"
349,6,"PLAIN","central","central"
349,7,"PLAIN","part","part"
349,8,"PLAIN","of","of"
349,9,"PLAIN","Negros","Negros"
349,10,"PLAIN","Island","Island"
349,11,"PLAIN","abutting","abutting"
349,12,"PLAIN","the","the"
349,13,"PLAIN","western","western"
349,14,"PLAIN","side","side"
349,15,"PLAIN","of","of"
349,16,"PLAIN","the","the"
349,17,"PLAIN","provincial","provincial"
349,18,"PLAIN","boundary","boundary"
349,19,"PUNCT",".","."
350,0,"DATE","December 19, 2007","december nineteenth two thousand seven"
350,1,"PUNCT",".","."
351,0,"PLAIN","Retrieved","Retrieved"
351,1,"DATE","26 December 2012","the twenty sixth of december twenty twelve"
351,2,"PUNCT",".","."
352,0,"PLAIN","Bees","Bees"
352,1,"PLAIN","from","from"
352,2,"PLAIN","city","city"
352,3,"PLAIN","apiaries","apiaries"
352,4,"PLAIN","are","are"
352,5,"PLAIN","said","said"
352,6,"PLAIN","to","to"
352,7,"PLAIN","be","be"
352,8,"PUNCT","""",""""
352,9,"PLAIN","healthier","healthier"
352,10,"PLAIN","and","and"
352,11,"PLAIN","more","more"
352,12,"PLAIN","productive","productive"
352,13,"PLAIN","than","than"
352,14,"PLAIN","their","their"
352,15,"PLAIN","country","country"
352,16,"PLAIN","cousins","cousins"
352,17,"PUNCT","""",""""
352,18,"PUNCT",".","."
353,0,"PLAIN","The","The"
353,1,"PLAIN","Haisla","Haisla"
353,2,"PLAIN","language","language"
353,3,"PLAIN","name","name"
353,4,"PLAIN","for","for"
353,5,"PLAIN","the","the"
353,6,"PLAIN","river","river"
353,7,"PLAIN","is","is"
353,8,"PLAIN","Uyagemis","Uyagemis"
353,9,"PUNCT","(","("
353,10,"PUNCT","'","'"
353,11,"PLAIN","facing","facing"
353,12,"PLAIN","west","west"
353,13,"PUNCT","'","'"
353,14,"PUNCT",")",")"
353,15,"PUNCT",".","."
354,0,"PLAIN","Retrieved","Retrieved"
354,1,"DATE","10 November 2012","the tenth of november twenty twelve"
354,2,"PUNCT",".","."
355,0,"PLAIN","This","This"
355,1,"PLAIN","increases","increases"
355,2,"PLAIN","dopamine","dopamine"
355,3,"PLAIN","activity","activity"
355,4,"PLAIN","in","in"
355,5,"PLAIN","the","the"
355,6,"PLAIN","brain","brain"
355,7,"PUNCT",".","."
356,0,"PUNCT","""",""""
356,1,"PLAIN","Vietnam","Vietnam"
356,2,"PLAIN","Airlines","Airlines"
356,3,"PLAIN","aims","aims"
356,4,"PLAIN","to","to"
356,5,"PLAIN","launch","launch"
356,6,"LETTERS","US","u s"
356,7,"PLAIN","services","services"
356,8,"PLAIN","in","in"
356,9,"PLAIN","early","early"
356,10,"DATE","2011","twenty eleven"
356,11,"PUNCT","""",""""
356,12,"PUNCT",".","."
357,0,"DATE","April 1735","april seventeen thirty five"
357,1,"PUNCT",":",":"
357,2,"PLAIN","the","the"
357,3,"PLAIN","Genovese","Genovese"
357,4,"PLAIN","blocked","blocked"
357,5,"PLAIN","the","the"
357,6,"PLAIN","road","road"
357,7,"PLAIN","to","to"
357,8,"PLAIN","the","the"
357,9,"PLAIN","Nationaists","Nationaists"
357,10,"PLAIN","who","who"
357,11,"PLAIN","wanted","wanted"
357,12,"PLAIN","to","to"
357,13,"LETTERS","b","b"
357,14,"PLAIN","siege","siege"
357,15,"PLAIN","the","the"
357,16,"PLAIN","Capicorsu","Capicorsu"
357,17,"PUNCT",".","."
358,0,"PLAIN","Technology","Technology"
358,1,"PLAIN","and","and"
358,2,"PLAIN","Culture","Culture"
358,3,"PUNCT",".","."
359,0,"PLAIN","She","She"
359,1,"PLAIN","received","received"
359,2,"PLAIN","her","her"
359,3,"PLAIN","first","first"
359,4,"PLAIN","modelling","modelling"
359,5,"PLAIN","assignment","assignment"
359,6,"PLAIN","as","as"
359,7,"PLAIN","a","a"
359,8,"PLAIN","teenager","teenager"
359,9,"PLAIN","and","and"
359,10,"PLAIN","later","later"
359,11,"PLAIN","pursued","pursued"
359,12,"PLAIN","a","a"
359,13,"PLAIN","career","career"
359,14,"PLAIN","as","as"
359,15,"PLAIN","a","a"
359,16,"PLAIN","fashion","fashion"
359,17,"PLAIN","model","model"
359,18,"PUNCT",".","."
360,0,"PLAIN","The","The"
360,1,"PLAIN","group","group"
360,2,"PLAIN","lost","lost"
360,3,"PUNCT","""",""""
360,4,"PLAIN","clothes","clothes"
360,5,"PUNCT",",",","
360,6,"PLAIN","laptops","laptops"
360,7,"PUNCT",",",","
360,8,"PLAIN","passports","passports"
360,9,"PUNCT",",",","
360,10,"PLAIN","id's","id's"
360,11,"PUNCT",",",","
360,12,"PLAIN","ipods","ipods"
360,13,"PUNCT",",",","
360,14,"PLAIN","cameras","cameras"
360,15,"PUNCT",",",","
360,16,"PLAIN","receipts","receipts"
360,17,"PUNCT",",",","
360,18,"PLAIN","cash","cash"
360,19,"PUNCT",",",","
360,20,"PLAIN","song","song"
360,21,"PLAIN","lyrics","lyrics"
360,22,"PUNCT",",",","
360,23,"PLAIN","everything","everything"
360,24,"PUNCT",".","."
360,25,"PUNCT","""",""""
361,0,"PLAIN","Public","Public"
361,1,"PLAIN","Domain","Domain"
361,2,"PLAIN","Review","Review"
361,3,"PUNCT",".","."
362,0,"PLAIN","In","In"
362,1,"PLAIN","the","the"
362,2,"PLAIN","nest","nest"
362,3,"PLAIN","construction","construction"
362,4,"PLAIN","the","the"
362,5,"PLAIN","primary","primary"
362,6,"PLAIN","larvae","larvae"
362,7,"PLAIN","penetrate","penetrate"
362,8,"PLAIN","into","into"
362,9,"PLAIN","the","the"
362,10,"PLAIN","host","host"
362,11,"PLAIN","larvae","larvae"
362,12,"PLAIN","and","and"
362,13,"PLAIN","molt","molt"
362,14,"PLAIN","into","into"
362,15,"PLAIN","exclusively","exclusively"
362,16,"PLAIN","endoparasitic","endoparasitic"
362,17,"PLAIN","secondary","secondary"
362,18,"PLAIN","larvae","larvae"
362,19,"PUNCT",".","."
363,0,"PUNCT","""",""""
363,1,"PLAIN","Sorbonne","Sorbonne"
363,2,"PLAIN","professor","professor"
363,3,"PLAIN","appointed","appointed"
363,4,"PLAIN","head","head"
363,5,"PLAIN","of","of"
363,6,"PLAIN","Syrian","Syrian"
363,7,"PLAIN","opposition","opposition"
363,8,"PLAIN","council","council"
363,9,"PUNCT","""",""""
363,10,"PUNCT",".","."
364,0,"PLAIN","However","However"
364,1,"PUNCT",",",","
364,2,"PLAIN","through","through"
364,3,"PLAIN","some","some"
364,4,"PLAIN","unknown","unknown"
364,5,"PLAIN","means","means"
364,6,"PUNCT",",",","
364,7,"PLAIN","the","the"
364,8,"PLAIN","original","original"
364,9,"PLAIN","Fei","Fei"
364,10,"PLAIN","Yen","Yen"
364,11,"PLAIN","model","model"
364,12,"PUNCT","""",""""
364,13,"PLAIN","escaped","escaped"
364,14,"PUNCT","""",""""
364,15,"PUNCT",",",","
364,16,"PLAIN","and","and"
364,17,"PLAIN","has","has"
364,18,"PLAIN","been","been"
364,19,"PLAIN","missing","missing"
364,20,"PLAIN","ever","ever"
364,21,"PLAIN","since","since"
364,22,"PUNCT",".","."
365,0,"PUNCT","""",""""
365,1,"PLAIN","State","State"
365,2,"VERBATIM","&","and"
365,3,"PLAIN","County","County"
365,4,"PLAIN","QuickFacts","QuickFacts"
365,5,"PUNCT","""",""""
365,6,"PUNCT",".","."
366,0,"PUNCT","""",""""
366,1,"PLAIN","Development","Development"
366,2,"PLAIN","and","and"
366,3,"PLAIN","Validation","Validation"
366,4,"PLAIN","of","of"
366,5,"PLAIN","a","a"
366,6,"PLAIN","Genetic","Genetic"
366,7,"PLAIN","Algorithm","Algorithm"
366,8,"PLAIN","for","for"
366,9,"PLAIN","Flexible","Flexible"
366,10,"PLAIN","Docking","Docking"
366,11,"PUNCT","""",""""
366,12,"PUNCT",".","."
367,0,"PLAIN","From","From"
367,1,"PLAIN","the","the"
367,2,"PLAIN","millions","millions"
367,3,"PLAIN","of","of"
367,4,"PLAIN","our","our"
367,5,"PLAIN","brothers","brothers"
367,6,"PUNCT","?","?"
368,0,"PLAIN","Due","Due"
368,1,"PLAIN","to","to"
368,2,"PLAIN","their","their"
368,3,"PLAIN","frequent","frequent"
368,4,"PLAIN","relocation","relocation"
368,5,"PUNCT",",",","
368,6,"PLAIN","Kaif","Kaif"
368,7,"PLAIN","and","and"
368,8,"PLAIN","her","her"
368,9,"PLAIN","siblings","siblings"
368,10,"PLAIN","were","were"
368,11,"PLAIN","home","home"
368,12,"PLAIN","schooled","schooled"
368,13,"PLAIN","by","by"
368,14,"PLAIN","a","a"
368,15,"PLAIN","series","series"
368,16,"PLAIN","of","of"
368,17,"PLAIN","tutors","tutors"
368,18,"PUNCT",".","."
369,0,"PUNCT","""",""""
369,1,"PLAIN","Diverse","Diverse"
369,2,"PUNCT",",",","
369,3,"PLAIN","High","High"
369,4,"PLAIN","Quality","Quality"
369,5,"PLAIN","Test","Test"
369,6,"PLAIN","Set","Set"
369,7,"PLAIN","for","for"
369,8,"PLAIN","the","the"
369,9,"PLAIN","Validation","Validation"
369,10,"PLAIN","of","of"
369,11,"PLAIN","Protein","Protein"
369,12,"PLAIN","Ligand","Ligand"
369,13,"PLAIN","Docking","Docking"
369,14,"PLAIN","Performance","Performance"
369,15,"PUNCT","""",""""
369,16,"PUNCT",".","."
370,0,"PLAIN","Health","Health"
370,1,"PLAIN","Service","Service"
