sentence_id,token,tag
2467,die,O
2467,serie,O
2467,anna,O
2467,und,O
2467,die,O
2467,liebe,O
2468,musik,O
2469,bayern eins,B
2470,bayern eins,B
2471,bayern eins,B
2472,hey,O
2472,swisscom,O
2472,youtube,O
2472,von,O
2472,david,O
2472,garrett,O
2473,replay,O
2473,filme,O
2474,schweizer,O
2474,fernsehen,O
2475,srf eins,B
2475,bitte,O
2476,geh,O
2476,auf,O
2476,srf zwei,B
2477,srf,O
2478,ich,O
2478,will,O
2478,sat eins,B
2478,schauen,O
2479,super,O
2479,rtl,O
2480,schalte,O
2480,auf,O
2480,rtl,O
2481,wie,O
2481,ist,O
2481,das,O
2481,wetter,O
2481,in,O
2481,luzern,O
2482,ich,O
2482,möchte,O
2482,radio,O
2483,zeige,O
2483,mir,O
2483,house,O
2483,of,O
2483,cards,O
2484,gehe,O
2484,zu,O
2484,netflix,O
2485,rtl,O
2486,swisscom,O
2486,such,O
2486,prosieben,O
2487,geh,O
2487,auf,O
2487,youtube,O
2488,geh,O
2488,auf,O
2488,youtube,O
2489,srf eins,B
2490,s srf eins,B
2491,hallo,O
2491,swisscom,B
2491,bitte,O
2491,srf eins,B
2492,srf eins,B
2493,geh,O
2493,zu,O
2493,srf,O
2493,one,O
2494,kinderfilm,O
2495,james,O
2495,bond,O
2495,doktor,O
2495,no,O
2496,öffne,O
2496,netflix,O
2497,hey,O
2497,swisscom,O
2497,bollywood,O
2498,hey,O
2498,swisscom,O
2498,schalt,O
2498,licht,O
2498,aus,O
2499,gehe,O
2499,auf,O
2499,netflix,O
2500,schalte,O
2500,netflix,O
2500,ein,O
2501,schalte,O
2501,netflix,O
2501,ein,O
2502,netflix,O
2503,fantasie,O
2503,film,O
2504,suche,O
2504,den,O
2504,film,O
2504,x,O
2504,men,O
2505,rtl,O
2506,geh,O
2506,auf,O
2506,rtl,O
2507,schalte,O
2507,auf,O
2507,zdf,O
2508,netflix,O
2509,geh,O
2509,bitte,O
2509,zu,O
2509,meinen,O
2509,aufnahmen,O
2510,zeige,O
2510,aufnahmen,O
2511,prosieben,O
2512,schalte,O
2512,auf,O
2512,srf zwei,B
2513,wo,O
2513,hat,O
2513,heute,O
2513,live,O
2513,box,O
2514,netflix,O
2515,rtl zwei,B
2516,suche,O
2516,midway,O
2517,aufnahmen,O
2518,geh,O
2518,zu,O
2518,meinen,O
2518,aufnahmen,O
2519,srf eins,B
2520,fünf hundert sekunden,B
2520,vor,O
2521,zee,O
2521,one,O
2522,netflix,O
2522,shadow,O
2522,hunters,O
2523,sch,O
2523,zeige,O
2523,mir,O
2523,den,O
2523,film,O
2523,everest,O
2524,spule hundert achtzig sekunden,B
2525,spule dreissig sekunden,B
2526,wie,O
2526,ist,O
2526,das,O
2526,wetter,O
2526,in,O
2526,gossau,O
2527,geh,O
2527,auf,O
2527,spotify,O
2528,auf,O
2528,rtl,O
2529,lampe,O
2529,in,O
2529,wohnzimmer,O
2529,an,O
2530,lampe,O
2530,anschalten,O
2531,sat eins,B
2532,srf zwei,B
2532,bitte,O
2533,dreissig,O
2533,sekunden,O
2533,vorspulen,O
2534,schalte,O
2534,auf,O
2534,srf eins,B
2535,srf zwei,B
2536,schalte,O
2536,auf,O
2536,srf zwei,B
2537,spule,O
2537,dreissig sekunden,B
2537,vor,O
2538,spule,O
2538,dreissig sekunden,B
2538,vor,O
2539,öffne,O
2539,netflix,O
2540,starte,O
2540,netflix,O
2541,starte,O
2541,netflix,O
2542,was,O
2542,kommt,O
2542,auf,O
2542,rtl,O
2543,prosieben,O
2544,eishockey,O
2545,srf eins,B
2546,suche,O
2546,nach,O
2546,rick,O
2546,and,O
2546,morty,O
2547,suche,O
2547,mir,O
2547,alles,O
2547,von,O
2547,gordon,O
2547,ramsay,O
2548,gordon,O
2548,ramsey,O
2549,auf,O
2549,srf zwei,B
2550,schalte,O
2550,das,O
2550,gerät,O
2550,licht,O
2550,aus,O
2551,rtl,O
2552,prosieben,O
2552,maxx,O
2552,bitte,O
2553,super,O
2553,rtl,O
2554,hi,O
2554,swisscom,O
2554,eine,O
2554,krimiserie,O
2555,hey,O
2555,swisscom,O
2555,schalte,O
2555,auf,O
2555,radio,O
2555,um,O
2556,sat eins,B
2557,drs eins,B
2558,rtl zwei,B
2559,mach,O
2559,mal,O
2559,den,O
2559,film,O
2559,grinch,O
2559,an,O
2560,lampe,O
2560,an,O
2561,guide,O
2561,an,O
2562,disney,O
2562,channel,O
2563,swisscom,O
2563,such,O
2563,scorpions,O
2564,swisscom,O
2564,such,O
2564,scoprions,O
2565,swisscom öffne rtl zwei,B
2566,dazn,O
2567,sechshundert sekunden,B
2567,vor,O
2568,nickelodeon,O
2569,dazn,O
2570,spongebob,O
2571,sport,O
2572,hey,O
2572,swisscom,O
2572,youtube,O
2573,mycloud,O
2574,srf zwei,B
2575,rtl zwei,B
2576,zeig,O
2576,mir,O
2576,suche,O
2576,nach,O
2576,zoey ein hundert eins,B
2577,tlc,O
2578,starte,O
2578,netflix,O
2579,wie,O
2579,wird,O
2579,das,O
2579,wetter,O
2579,heute,O
2579,in,O
2579,flühli,O
2580,schalte,O
2580,auf,O
2580,rtl zwei,B
2581,srf eins,B
2582,hey,O
2582,swisscom,O
2582,licht,O
2582,aus,O
2583,spotify,O
2584,ich,O
2584,möchte,O
2584,boxen,O
2584,schauen,O
2585,ich,O
2585,möchte,O
2585,boxen,O
2585,schauen,O
2586,gerät,O
2586,ecklampe,O
2586,ausschalten,O
2587,suche,O
2587,james,O
2587,bond,O
2588,hey,O
2588,swisscom,O
2588,drama,O
2588,film,O
2589,sat eins,B
2590,auf,O
2590,sat eins,B
2591,hey,O
2591,swisscom,O
2591,gehe,O
2591,zu,O
2591,rtl,O
2592,netflix,O
2593,starte,O
2593,netflix,O
2594,mach,O
2594,das,O
2594,schlafzimmerlicht,O
2594,an,O
2595,lösche,O
2595,das,O
2595,wohnzimmerlicht,O
2596,wohnzimmerlicht,O
2596,aus,O
2597,schlafzimmerlicht,O
2597,an,O
2598,schlafzimmer,O
2598,licht,O
2598,aus,O
2599,öffne,O
2599,netflix,O
2600,dreissig,O
2600,sekunden,O
2600,zurück,O
2601,szene,O
2601,wohnzimmer,O
2601,ausschalten,O
2602,zu,O
2602,den,O
2602,aufnahmen,O
2603,geh,O
2603,zu,O
2603,den,O
2603,aufnahmen,O
2604,fixer,O
2604,upper,O
2604,suchen,O
2605,schalte,O
2605,auf,O
2605,rtl,O
2606,sport eins,B
2607,spiele,O
2607,radio,O
2607,zwanzig,O
2608,radio,O
2609,rtl,O
2610,sat eins,B
2611,schalt,O
2611,die,O
2611,geräte,O
2611,schlafzimmer,O
2611,ein,O
2612,rtl,O
2613,legacy,O
2613,suchen,O
2614,srf zwei,B
2615,springe,O
2615,zu,O
2615,srf zwei,B
2616,rtl,O
2617,rtl,O
2618,vier hundert sekunden vorspulen,B
2619,öffne,O
2619,youtube,O
2620,drei hundert sekunden vorspulen,B
2621,wie,O
2621,ist,O
2621,das,O
2621,wetter,O
2621,in,O
2621,luzern,O
2622,hey,O
2622,swisscom,O
2622,öffne,O
2622,netflix,O
2623,rtl,O
2624,rtl,O
2625,schalt,O
2625,auf,O
2625,sixx,O
2625,um,O
2626,sender siebzehn,B
2627,schalte,O
2627,das,O
2627,gerät,O
2627,licht,O
2627,ein,O
2628,schalte,O
2628,das,O
2628,gerät,O
2628,licht,O
2628,ein,O
2629,rtl zwei,B
2630,rtl zwei,B
2631,wechsle,O
2631,auf,O
2631,netflix,O
2632,srf zwei,B
2633,rtl zwei,B
2634,starte,O
2634,spotify,O
2635,srf eins,B
2636,wechsle,O
2636,auf,O
2636,spotify,O
2637,schalte,O
2637,dein,O
2637,lautsprecher,O
2637,ein,O
2638,gehe,O
2638,zu,O
2638,srf eins,B
2639,schalte,O
2639,das,O
2639,gerät,O
2639,licht,O
2639,aus,O
2640,schalte,O
2640,das,O
2640,gerät,O
2640,licht,O
2640,aus,O
2641,tlc,O
2642,tlc,O
2643,rtl zwei,B
2644,prosieben,O
2645,rtl zwei,B
2646,rtl zwei,B
2647,hey,B
2647,swisscom,B
2647,zeige,O
2647,mir,O
2647,köln fünfzig sechs sechs sieben,B
2648,licht,O
2648,an,O
2649,hey,O
2649,swisscom spule fünf hundert sekunden,B
2649,vor,O
2650,wechsle,O
2650,zu,O
2650,ord,O
2651,atv,O
2652,national,O
2652,geographics,O
2653,zeig,O
2653,mir,O
2653,ard,O
2654,schalte,O
2654,das,O
2654,gerät,O
2654,licht,O
2654,ein,O
2655,schalte,O
2655,das,O
2655,gerät,O
2655,licht,O
2655,ein,O
2656,hey,O
2656,swisscom,O
2656,disney,O
2656,channel,O
2657,schalte,O
2657,das,O
2657,gerät,O
2657,licht,O
2657,an,O
2658,schalt,O
2658,auf,O
2658,rtl,O
2659,hey,O
2659,swisscom,O
2659,disney,O
2659,channel,O
2660,szene,O
2660,hell,O
2660,ausführen,O
2661,wetter,O
2661,in,O
2661,wiesendangen,O
2662,radio,O
2663,netflix,O
2663,app,O
2663,öffnen,O
2664,ntv,O
2664,öffnen,O
2665,hey,O
2665,swisscom,O
2665,netflix,O
2665,app,O
2665,öffnen,O
2666,hey,O
2666,swisscom,O
2666,schalte,O
2666,netflix,O
2666,an,O
2667,und,O
2667,neunzig sekunden,B
2667,vor,O
2668,rbb,O
2669,hey,O
2669,swisscom,O
2669,such,O
2669,das,O
2669,supertalent,O
2670,radio,O
2671,suche,O
2671,den,O
2671,film,O
2671,broadchurch,O
2672,hey,O
2672,swisscom,O
2672,zdf,O
2672,info,O
2673,youtube,O
2674,such,O
2674,ncis,O
2675,such,O
2675,nces,O
2676,radio,O
2676,central,O
2677,rtl zwei,B
2678,rtl eins,B
2679,spiele,O
2679,radio,O
2679,eviva,O
2680,youtube,O
2681,geh,O
2681,zu,O
2681,aufnahmen,O
2682,schalte,O
2682,radio srf drei,B
2682,ein,O
2683,öffne,O
2683,spotify,O
2684,radio,O
2685,radio,O
2686,stell,O
2686,den,O
2686,radio,O
2686,an,O
2687,tele,O
2687,bärn,O
2688,netflix,O
2689,swisscom,O
2689,radio,O
2690,suche,O
2690,super,O
2690,rtl,O
2691,gehe,O
2691,zum,O
2691,hauptmenü,O
2692,mtv,O
2693,spiel,O
2693,radio,O
2694,zeige,O
2694,mir,O
2694,rai,O
2694,uno,O
2695,rtl zwei,B
2696,rtl zwei,B
2697,radio srf drei,B
2698,srf eins,B
2699,hey,O
2699,swisscom,O
2699,schalte,O
2699,auf,O
2699,musikwelle,O
2700,hey,O
2700,swisscom,O
2700,youtube,O
2701,suche,O
2701,pettersson,O
2701,und,O
2701,findus,O
2702,suche,O
2702,findet,O
2702,dorie,O
2703,zdf,O
2704,eurosport,O
2705,eurosport,O
2706,spiel,O
2706,sido,O
2706,auf,O
2706,spotify,O
2707,öffne,O
2707,spotify,O
2708,ich,O
2708,möchte,O
2708,ich,O
2708,und,O
2708,meine,O
2708,katze,O
2708,auf,O
2708,spotify,O
2708,hören,O
2709,spiel,O
2709,kitty,O
2709,cat,O
2709,auf,O
2709,spotify,O
2710,spiel,O
2710,sido,O
2710,auf,O
2710,spotify,O
2711,telezüri,O
2711,bitte,O
2712,die,O
2712,nummer,O
2712,siebenundzwanzig,B
2712,bitte,O
2713,siebenundzwanzig,B
2714,siebenundzwanzig,B
2715,siebenundzwanzig,B
2716,die,O
2716,vier,O
2717,telezüri,O
2718,siebenundzwanzig,B
2719,dmax,O
2720,siebenundzwanzig,B
2721,rtl,O
2722,nickelodeon,O
2723,hey,O
2723,swisscom srf zwei,B
2724,starte,O
2724,netflix,O
2725,starte,O
2725,spotify,O
2726,öffne,O
2726,spotify,O
2727,vintage,O
2727,radio,O
2728,einstellungen,O
2729,spotify,O
2730,suche,O
2730,avatar,O
2731,starte,O
2731,netflix,O
2732,rai,O
2732,uno,O
2732,bitte,O
2733,hey,O
2733,swisscom,O
2733,zdf,O
2734,suche,O
2734,superwings,O
2735,dokumentation,O
2735,dinosaurier,O
2736,radio,O
2737,schalte,O
2737,auf,O
2737,netflix,O
2738,radio srf eins,B
2739,mycloud,O
2740,ich,O
2740,möchte,O
2740,einen,O
2740,krimi,O
2740,schauen,O
2741,öffne,O
2741,youtube,O
2742,kanal srf eins,B
2743,öffne,O
2743,youtube,O
2744,gerät,O
2744,stehlampe,O
2744,einschalten,O
2745,ard,O
2745,schauen,O
2746,bitte,O
2746,zdf,O
2747,rosamunde,O
2747,pilcher,O
2748,geh,O
2748,zu,O
2748,dmax,O
2749,netflix,O
2750,orf eins,B
2751,spiele,O
2751,radio,O
2751,sunshine,O
2752,radio,B
2752,srf eins basel baselland,B
2753,netflix,O
2754,rtl,O
2755,he,O
2755,swisscom,O
2755,schalte,O
2755,netflix,O
2755,ein,O
2756,ich,O
2756,will,O
2756,srf eins basel baselland,B
2756,hören,O
2757,srf eins,B
2757,einschalten,O
2758,geh,O
2758,auf,O
2758,sat eins,B
2759,schalte,O
2759,das,O
2759,gerät,O
2759,hue go eins,B
2759,aus,O
2760,he,O
2760,swisscom,O
2760,suche,O
2760,die,O
2760,serie,O
2760,die,O
2760,kochprofis,O
2761,netflix,O
2762,netflix,O
2763,hey,O
2763,swisscom sat eins,B
2763,wählen,O
2764,sat eins,B
2764,wählen,O
2765,suche,O
2765,quatsch,O
2765,die,O
2765,nasenbärbande,O
2766,hey,O
2766,swisscom,O
2766,filme,O
2766,mit,O
2766,donna,O
2766,leon,O
2766,zeigen,O
2767,drs zwei,B
2768,srf zwei,B
2769,hey,O
2769,swisscom,O
2769,schalte,O
2769,das,O
2769,gerät,O
2769,esszimmer,O
2769,ein,O
2770,hey,O
2770,swisscom,O
2770,schalte,O
2770,das,O
2770,gerät,O
2770,esszimmer,O
2770,aus,O
2771,schalte,O
2771,das,O
2771,gerät,O
2771,stehlampe,O
2771,aus,O
2772,spiele,O
2772,srf eins,B
2773,srf,O
2774,wechsle,O
2774,auf,O
2774,spotify,O
2774,zu,O
2774,friends,O
2774,dinner,O
2775,wechsle,O
2775,zu,O
2775,arte,O
2776,hey,O
2776,swisscom,O
2776,schalte,O
2776,wohnzimmer,O
2776,mystrom,O
2776,ein,O
2777,wechsle,O
2777,zu,O
2777,spotify,O
2778,hey,O
2778,swisscom,O
2778,schalte,O
2778,esszimmerlampe,O
2778,ein,O
2779,hey,O
2779,swisscom,O
2779,schalte,O
2779,wohnzimmerlampe,O
2779,ein,O
2780,hey,O
2780,swisscom,O
2780,schalte,O
2780,das,O
2780,gerät,O
2780,stehlampe,O
2780,ein,O
2781,wetter,O
2781,oberbüren,O
2782,spiele,O
2782,radio,O
2782,swiss,O
2782,pop,O
2783,swisscom,O
2783,youtube,O
2783,bitte,O
2784,radio,O
2784,an,O
2785,hey,O
2785,swisscom,O
2785,schalte,O
2785,das,O
2785,gerät,O
2785,büro,O
2785,aus,O
2786,hey,O
2786,swisscom,O
2786,schalte,O
2786,wifi,O
2786,bulb,O
2786,aus,O
2787,tv,O
2787,guide,O
2788,wie,O
2788,wird,O
2788,das,O
2788,wetter,O
2788,heute,O
2788,in,O
2788,studen,O
2789,kanal vier,B
2790,starte,O
2790,netflix,O
2791,gerät,O
2791,balkon,O
2791,ein,O
2792,gehe,O
2792,auf,O
2792,arte,O
2793,gehe,O
2793,auf,O
2793,arte,O
2794,suche,O
2794,barbie,O
2795,suche,O
2795,terminator,O
2796,schalte,O
2796,youtube,O
2797,hey,B
2797,swisscom kanal siebzehn,B
2798,hey,O
2798,swisscom,O
2798,mycloud,O
2798,öffnen,O
2799,hey,O
2799,swisscom,B
2799,tu,O
2799,mir,O
2799,den senderplatz siebzehn,B
2799,ran,O
2800,hey,O
2800,swisscom wechsel,B
2800,mir,O
2800,auf,O
2800,siebzehn,B
2801,hey,B
2801,swisscom siebzehn,B
2802,hey,O
2802,wechsel,O
2802,mir,O
2802,auf,O
2802,den kanal siebzehn,B
2803,srf drei,B
2804,netflix,O
2805,hey,O
2805,swisscom,O
2805,rufe,O
2805,dominik,O
2805,natel,O
2805,an,O
2806,schalte,O
2806,swr drei,B
2806,ein,O
2807,eurosport zwei,B
2808,schalte,O
2808,auf,O
2808,eurosport,O
2808,um,O
2809,gerät,O
2809,sonos,O
2809,büro,O
2809,einschalten,O
2810,wechseln,O
2810,zu,O
2810,teleclub,O
2811,hey,O
2811,swisscom,O
2811,starte,O
2811,netflix,O
2812,wechseln,O
2812,zu,O
2812,teleclub,O
2813,schalte,O
2813,das,O
2813,gerät,O
2813,esszimmer,O
2813,ein,O
2814,youtube,O
2815,gehe,O
2815,zu,O
2815,aufnahmen,O
2816,hey,O
2816,swisscom,O
2816,schalte,O
2816,das,O
2816,gerät,O
2816,stehlampe,O
2816,ein,O
2817,geh,O
2817,auf,O
2817,home,O
2818,hey,O
2818,swisscom,O
2818,schalte,O
2818,stehlampe,O
2818,aus,O
2819,hey,O
2819,swisscom,O
2819,schalte,O
2819,das,O
2819,gerät,O
2819,stehlampe,O
2819,ein,O
2820,hey,O
2820,swisscom,O
2820,schalte,O
2820,das,O
2820,gerät,O
2820,sonos drei,B
2820,aus,O
2821,radio,B
2821,drs eins,B
2822,radio,O
2822,musikwelle,O
2823,srf eins,B
2824,zdf,O
2825,musikwelle,O
2826,hey,O
2826,swisscom,O
2826,schalte,O
2826,gerät,O
2826,büro,O
2826,ein,O
2827,hey,O
2827,swisscom,O
2827,schalte,O
2827,gerät,O
2827,sonos play drei,B
2827,ein,O
2828,ich,O
2828,will,O
2828,kung,O
2828,fu,O
2828,panda,O
2828,schauen,O
2829,hey,O
2829,swisscom,O
2829,schalte,O
2829,gerät,O
2829,stehlampe,O
2829,aus,O
2830,hey,O
2830,swisscom,O
2830,schalte,O
2830,gerät,O
2830,stehlampe,O
2830,und,O
2830,esszimmer,O
2830,ein,O
2831,dreissig,O
2831,sekunden,O
2831,vor,O
2832,dreissig,O
2832,sekunden,O
2832,weiter,O
2833,dreissig,O
2833,sekunden,O
2833,vorwärts,O
2834,dreissig,O
2834,sekunden,O
2834,spulen,O
2834,nach,O
2834,vorne,O
2835,tlc,O
2836,dreissig,O
2836,sekunden,O
2836,weiter,O
2837,netflix,O
2838,youtube,O
2839,srf zwei,B
2840,ich,O
2840,möchte,O
2840,fm eins,B
2840,hören,O
2841,schalte,O
2841,kika,O
2841,ein,O
2842,radio,O
2842,einschalten,O
2843,schalte,O
2843,das,O
2843,gerät,O
2843,licht,O
2843,aus,O
2844,hey,O
2844,swisscom,B
2844,umschalten,O
2844,auf,O
2844,srf zwei,B
2845,ah,O
2845,auf,O
2845,rai,O
2845,uno,O
2846,hey,O
2846,swisscom,O
2846,rai,O
2846,uno,O
2847,schalte,O
2847,auf,O
2847,rai,O
2847,uno,O
2848,rai,O
2848,uno,O
2849,sport,O
2850,starte,O
2850,netflix,O
2851,ich,O
2851,möchte,O
2851,radio,O
2851,hören,O
2851,aha,O
2852,netflix,O
2853,rtl zwei,B
2854,radio,O
2855,bitte,O
2855,auf,O
2855,srf zwei,B
2855,umschalten,O
2856,srf zwei,B
2857,schalt,O
2857,auf,O
2857,kanal eins,B
2858,hey,O
2858,swisscom,O
2858,such,O
2858,traces,O
2859,schalte,O
2859,kika,O
2859,ein,O
2860,rtl eins,B
2861,zdf,O
2862,programm,O
2862,fünfhundertsiebenundzwanzig,B
2863,schalte,O
2863,srf eins,B
2863,ein,O
2864,schalte,O
2864,netflix,O
2864,ein,O
2865,disney,O
2865,channel,O
2866,rtl eins,B
2867,radio,O
2868,swisscom srf eins,B
2869,suche,O
2869,charlie,O
2869,sheen,O
2870,bitte,O
2870,gehe,O
2870,auf,O
2870,aufnahmen,O
2871,zeig,O
2871,mir,O
2871,sat eins,B
2872,zeig,O
2872,mir,O
2872,fussball,O
2873,spiele,O
2873,spotify,O
2874,rtl zwei,B
2874,bitte,O
2875,app,O
2875,netflix,O
2876,kinder,O
2876,serie,O
2876,bitte,O
2877,app,O
2877,mycanal,O
2878,sf zwei,B
2879,rtl eins,B
2880,suche,O
2880,soko,O
2880,stuttgart,O
2881,e,O
2881,mail,O
2882,sky,O
2882,sport,O
2883,sexfilm,O
2884,schalte,O
2884,gerät,O
2884,nachttisch,O
2884,ein,O
2885,zweites,O
2885,deutsches,O
2885,fernsehen,O
2885,bitte,O
2886,programm,O
2886,sf zwei,B
2886,anzeigen,O
2887,rtl,O
2888,tlc,O
2889,srf zwei heute,B
2890,netflix,O
2891,video,O
2891,zeigen,O
2892,radio,O
2892,energy,O
2892,bern,O
2893,youtube,O
2894,radio,O
2894,energy,O
2894,bern,O
2895,radio,O
2895,pilatus,O
2896,radio,O
2896,pilatus,O
2896,einschalten,O
2897,hey,O
2897,swisscom,O
2897,ich,O
2897,möchte,O
2897,einen,O
2897,sexfilm,O
2897,schauen,O
2898,hey,O
2898,swisscom,O
2898,spiele,O
2898,tina,O
2898,turner,O
2898,auf,O
2898,spotify,O
2899,hey,O
2899,swisscom,O
2899,ich,O
2899,möchte,O
2899,einen,O
2899,krimi,O
2899,schauen,O
2900,hey,O
2900,swisscom,O
2900,zdf,O
2900,einschalten,O
2901,tvo,O
2901,einschalten,O
2902,zdf,O
2903,hey,O
2903,swisscom sf zwei,B
2903,einschalten,O
2904,srf zwei,B
2905,sf zwei,B
2906,wie,O
2906,ist,O
2906,das,O
2906,wetter,O
2906,in,O
2906,luzern,O
2907,srf zwei,B
2907,einschalten,O
2908,zdf,O
2908,einstellen,O
2909,srf zwei,B
2910,neunzig sekunden,B
2910,vor,O
2911,srf zwei,B
2911,sehen,O
2912,aufnahmen,O
2913,zdf,O
2914,orf eins,B
2915,suche,O
2915,den,O
2915,film,O
2915,maze,O
2915,runner,O
2916,gehe,O
2916,zu,O
2916,srf zwei,B
2917,suche,O
2917,rudolf,O
2918,kindersendung,O
2919,suche,O
2919,disney,O
2919,film,O
2920,hey,B
2920,swisscom orf eins,B
2921,rtl,O
2922,rtl eins,B
2923,actionfilm,O
2924,actionfilm,O
2924,schauen,O
2925,porno,O
2925,abspielen,O
2926,youtube,O
2926,youtube,O
2926,youtu,O
2927,swisscom,B
2927,bitte,O
2927,tele zwei,B
2928,teleclub,O
2928,sport,O
2929,srf zwei,B
2930,szene,O
2930,wohnzimmer,O
2930,einschalten,O
2931,sat eins,B
2931,einschalten,O
2932,zeig,O
2932,mir,O
2932,weihnachtsmann und co kg,B
2933,wie,O
2933,ist,O
2933,wie,O
2933,ist,O
2933,das,O
2933,wetter,O
2933,in,O
2933,wallis,O
2934,wie,O
2934,ist,O
2934,das,O
2934,wetter,O
2934,in,O
2934,leukerbad,O
2935,wie,O
2935,wird,O
2935,das,O
2935,wetter,O
2935,morgen,O
2935,in,O
2935,giffers,O
2936,wie,O
2936,ist,O
2936,das,O
2936,wetter,O
2936,in,O
2936,luzern,O
2937,bitte,O
2937,das,O
2937,wetter,O
2937,von,O
2937,nunningen,O
2938,hey,O
2938,swisscom,O
2938,wie,O
2938,wird,O
2938,das,O
2938,wetter,O
2938,in,O
2938,nunningen,O
2939,sf eins,B
2940,sf eins,B
2941,kommt,O
2941,heute,O
2941,abend,O
2941,ski,O
2941,weltcup,O
2941,rennen,O
2942,schalte,O
2942,spotify,O
2942,ein,O
2943,hey,O
2943,swisscom,O
2943,zeig,O
2943,mir,O
2943,fc,O
2943,basel,O
2944,wechsle,O
2944,zu,O
2944,srf drei,B
2945,ich,O
2945,möchte,O
2945,sport,O
2945,aktuell,O
2945,von,O
2945,gestern,O
2945,schauen,O
2946,netflix,O
2947,tlc,O
2948,vox,O
2949,rtl zwei,B
2950,programmwechsel,O
2950,ard eins,B
2951,srf eins,B
2952,szene,O
2952,hell,O
2953,schalte,O
2953,comedy,O
2953,central,O
2953,ein,O
2954,schalte,O
2954,comedy,O
2954,central,O
2954,ein,O
2955,schalte,O
2955,comedy,O
2955,central,O
2955,ein,O
2956,sport eins,B
2957,spiele,O
2957,srf drei radio,B
2958,suche,O
2958,diana,O
2958,amft,O
2959,aufnahmen,O
2960,aufnahmen,O
2961,sender eins,B
2962,dmaxx,O
2963,einstellungen,O
2964,aufnahmen,O
2965,suche,O
2965,elementary,O
2966,wechsle,O
2966,auf,O
2966,srf zwei,B
2967,wechsle,O
2967,auf,O
2967,teleclub,O
2967,zoom,O
2968,ich,O
2968,möchte,O
2968,radio,O
2969,hey,O
2969,swisscom,O
2969,schalte,O
2969,disney,O
2969,channel,O
2970,schalte,O
2970,auf,O
2970,prosieben,O
2971,suche,O
2971,rudolf,O
2971,das,O
2971,rentier,O
2972,swisscom,B
2972,mach,O
2972,sf zwei,B
2973,rtl zwei,B
2974,sky,O
2975,wechsle,O
2975,zu,O
2975,rtl,O
2976,prosieben,O
2977,rtl,O
2978,hey,O
2978,swisscom,O
2978,krimi,O
2979,super,O
2979,rtl,O
2980,hey,O
2980,swisscom,O
2980,prosieben,O
2980,bitte,O
2981,zwanzig sekunden,B
2981,vor,O
2982,radio,O
2982,swiss,O
2983,stell,O
2983,licht,O
2983,aus,O
2984,schalte,O
2984,auf,O
2984,srf drei,B
2985,srf eins,B
2986,wechsle,O
2986,auf,O
2986,prosieben,O
2987,schalte,O
2987,um,O
2987,auf,O
2987,tf eins,B
2988,wechsle,O
2988,auf,O
2988,comedy,O
2988,central,O
2988,park,O
2989,schalte,O
2989,um,O
2989,auf,O
2989,srf eins,B
2990,srf,O
2990,info,O
2991,finde,O
2991,den,O
2991,walking,O
2991,dead,O
2992,zeig,O
2992,mir,O
2992,youtube,O
2993,wie,O
2993,ist,O
2993,das,O
2993,wetter,O
2993,morgen,O
2993,in,O
2993,wettingen,O
2994,umschalten,O
2994,auf,O
2994,srf eins,B
2995,hey,B
2995,swisscom srf eins,B
2996,kanal siebzehn,B
2997,kika,O
2998,kika,O
2999,netflix,O
3000,hey,O
3000,swisscom,O
3000,schalte,O
3000,kika,O
3000,ein,O
3001,hey,O
3001,swisscom,O
3001,kannst,O
3001,du,O
3001,mir,O
3001,bitte,O
3001,den,O
3001,licht,O
3001,ausschalten,O
3002,suche,O
3002,west,O
3002,of,O
3002,liberty,O
3003,radio,O
3004,stell,O
3004,radio,O
3004,rauf,O
3005,radio,O
3006,vox,O
3006,einstellen,O
3007,prosieben,O
3007,maxx,O
3008,jamie,O
3008,oliver,O
3009,vox,O
3010,anschalten,O
3010,rtl,O
3011,suche,O
3011,weihnachtsfilme,O
3012,jamie,O
3012,oliver,O
3013,suche,O
3013,mir,O
3013,jamie,O
3013,oliver,O
3014,suche,O
3014,mir,O
3014,die,O
3014,sendung,O
3014,mit,O
3014,jamie,O
3014,oliver,O
3015,aufnahmen,O
3016,srf eins,B
3017,hey,O
3017,swisscom,O
3017,zeige,O
3017,mir,O
3017,märchen,O
3018,auf,O
3018,rtl,O
3018,umschalten,O
3019,netflix,O
3020,hey,O
3020,swisscom wechsle,B
3020,zu,O
3020,srf zwei,B
3021,hey,O
3021,swisscom,O
3021,wechsle,O
3021,zu,O
3021,rtl,O
3022,gehe,O
3022,zu,O
3022,srf eins,B
3023,schalte,O
3023,das,O
3023,licht,O
3023,stube,O
3023,aus,O
3024,neflix,O
3025,youtube,O
3026,sat eins,B
3027,sat eins,B
3028,schalte,O
3028,hrt,O
3028,ein,O
3029,fünfhundert sekunden,B
3029,vor,O
3030,schalte,O
3030,das,O
3030,gerät,O
3030,wifi,O
3030,switch,O
3030,aus,O
3031,schalte,O
3031,das,O
3031,gerät,O
3031,lampe,O
3031,aus,O
3032,schalte,O
3032,lampe,O
3032,ein,O
3033,meine,O
3033,aufnahmen,O
3034,schalte,O
3034,vierundzwanzig,B
3034,ein,O
3035,ich,O
3035,möchte,O
3035,srf zwei,B
3035,schauen,O
3036,srf zwei,B
3037,gehe,O
3037,zu,O
3037,rai eins,B
3038,hey,O
3038,swisscom,O
